,ID1_G,ID2_G,ID_T_G,ID_R_G,DATE_G,Winner
3314,14889,30809,13215,5,2016-05-25 00:00:00,2
3315,11309,24069,13215,5,2016-05-25 00:00:00,2
3316,9543,24240,13215,5,2016-05-25 00:00:00,2
3317,13231,13969,13215,5,2016-05-25 00:00:00,2
3318,4025,18422,13206,9,2016-05-26 00:00:00,2
3319,15021,13399,13212,5,2016-05-26 00:00:00,2
3320,32723,29579,13217,5,2016-05-26 00:00:00,1
3321,27607,25023,12814,4,2016-05-26 00:00:00,2
3322,10231,18122,12990,5,2016-05-26 00:00:00,2
3323,27531,29462,13204,5,2016-05-26 00:00:00,2
3324,21177,23331,13204,5,2016-05-26 00:00:00,2
3325,33439,23462,13204,5,2016-05-26 00:00:00,2
3326,17741,28762,13204,5,2016-05-26 00:00:00,2
3327,13267,36312,13204,5,2016-05-26 00:00:00,2
3328,17123,24227,13204,5,2016-05-26 00:00:00,2
3329,13944,17264,13206,9,2016-05-26 00:00:00,2
3330,14739,23753,13210,5,2016-05-26 00:00:00,2
3331,10990,26826,13210,5,2016-05-26 00:00:00,2
3332,26473,36397,13211,5,2016-05-26 00:00:00,2
3333,8659,42971,13211,5,2016-05-26 00:00:00,2
3334,11020,30537,13213,9,2016-05-26 00:00:00,2
3335,17749,23240,13213,9,2016-05-26 00:00:00,2
3336,19871,24703,13213,9,2016-05-26 00:00:00,2
3337,24397,26320,13219,5,2016-05-26 00:00:00,2
3338,22056,13008,13219,5,2016-05-26 00:00:00,2
3339,26627,12194,13219,5,2016-05-26 00:00:00,2
3340,14977,18375,13219,5,2016-05-26 00:00:00,1
3341,26706,27779,13219,5,2016-05-26 00:00:00,2
3342,26236,9941,13219,5,2016-05-26 00:00:00,2
3343,22704,10288,13220,9,2016-05-26 00:00:00,2
3344,22774,7286,13220,9,2016-05-26 00:00:00,1
3345,7348,28898,13220,9,2016-05-26 00:00:00,1
3346,49890,22158,12814,4,2016-05-26 00:00:00,2
3347,10995,14432,12814,5,2016-05-26 00:00:00,1
3348,3577,25171,12814,5,2016-05-26 00:00:00,2
3349,831,6002,12814,5,2016-05-26 00:00:00,2
3350,677,11881,12814,5,2016-05-26 00:00:00,2
3351,20650,961,12814,5,2016-05-26 00:00:00,2
3352,6848,11923,12814,5,2016-05-26 00:00:00,2
3353,10363,22979,13206,9,2016-05-26 00:00:00,2
3354,17903,9493,13206,9,2016-05-26 00:00:00,2
3355,17964,25757,13207,9,2016-05-26 00:00:00,2
3356,27084,23997,13207,9,2016-05-26 00:00:00,2
3357,25368,10929,13207,9,2016-05-26 00:00:00,2
3358,13987,18440,13209,5,2016-05-26 00:00:00,2
3359,22189,27754,13209,5,2016-05-26 00:00:00,2
3360,34103,13804,13209,5,2016-05-26 00:00:00,2
3361,43950,2247,13210,5,2016-05-26 00:00:00,1
3362,11224,13950,13210,5,2016-05-26 00:00:00,2
3363,27358,34548,13210,5,2016-05-26 00:00:00,2
3364,18225,21312,13219,5,2016-05-26 00:00:00,2
3365,10500,33298,13220,9,2016-05-26 00:00:00,2
3366,5150,38993,12814,4,2016-05-26 00:00:00,2
3367,49881,44267,12814,4,2016-05-26 00:00:00,1
3368,5992,5838,12814,5,2016-05-26 00:00:00,2
3369,25165,11522,12814,5,2016-05-26 00:00:00,1
3370,1837,563,12814,5,2016-05-26 00:00:00,2
3371,24008,1113,12814,5,2016-05-26 00:00:00,2
3372,14407,43019,12814,5,2016-05-26 00:00:00,2
3373,12594,3639,12990,5,2016-05-26 00:00:00,1
3374,838,10011,12990,5,2016-05-26 00:00:00,2
3375,1035,578,12814,5,2016-05-26 00:00:00,2
3376,12229,29469,13207,9,2016-05-26 00:00:00,2
3377,21397,20702,13209,5,2016-05-26 00:00:00,2
3378,5993,26424,13209,5,2016-05-26 00:00:00,2
3379,21548,27547,13209,5,2016-05-26 00:00:00,2
3380,13617,21893,13211,5,2016-05-26 00:00:00,2
3381,1687,30839,13211,5,2016-05-26 00:00:00,2
3382,40383,22269,13211,5,2016-05-26 00:00:00,1
3383,9243,29716,13211,5,2016-05-26 00:00:00,2
3384,30931,34693,13213,9,2016-05-26 00:00:00,2
3385,11226,935,12814,5,2016-05-26 00:00:00,2
3386,4045,18017,12814,5,2016-05-26 00:00:00,2
3387,3985,4009,12814,5,2016-05-26 00:00:00,2
3388,18648,619,12990,5,2016-05-26 00:00:00,1
3389,48693,44966,12990,9,2016-05-26 00:00:00,1
3390,10492,21396,13209,5,2016-05-26 00:00:00,2
3391,21623,12544,13210,5,2016-05-26 00:00:00,2
3392,12195,28774,13214,9,2016-05-26 00:00:00,2
3393,17358,13626,13214,9,2016-05-26 00:00:00,2
3394,673,1042,12814,5,2016-05-26 00:00:00,2
3395,468,5054,12814,5,2016-05-26 00:00:00,2
3396,34447,38182,12814,4,2016-05-26 00:00:00,1
3397,18720,29610,13208,9,2016-05-26 00:00:00,2
3398,24841,14894,13208,9,2016-05-26 00:00:00,1
3399,7732,23099,13208,9,2016-05-26 00:00:00,2
3400,7555,22444,13216,5,2016-05-26 00:00:00,2
3401,4344,29180,13216,5,2016-05-26 00:00:00,1
3402,3685,22707,13216,5,2016-05-26 00:00:00,2
3403,29257,27113,13216,5,2016-05-26 00:00:00,2
3404,1798,31120,13216,5,2016-05-26 00:00:00,2
3405,30353,36333,13216,5,2016-05-26 00:00:00,2
3406,28860,12222,13216,5,2016-05-26 00:00:00,1
3407,18612,28600,13216,5,2016-05-26 00:00:00,2
3408,10320,13031,13217,5,2016-05-26 00:00:00,2
3409,31358,20559,13217,5,2016-05-26 00:00:00,1
3410,13101,27783,13217,5,2016-05-26 00:00:00,2
3411,21499,21431,13217,5,2016-05-26 00:00:00,1
3412,28932,31331,13217,5,2016-05-26 00:00:00,1
3413,14588,18365,13217,5,2016-05-26 00:00:00,2
3414,18771,13607,13218,5,2016-05-26 00:00:00,2
3415,8440,43928,13218,5,2016-05-26 00:00:00,2
3416,4453,11358,13218,5,2016-05-26 00:00:00,1
3417,29665,38783,13218,5,2016-05-26 00:00:00,2
3418,20285,17250,13218,5,2016-05-26 00:00:00,1
3419,17018,30626,13218,5,2016-05-26 00:00:00,2
3420,8706,20102,13218,5,2016-05-26 00:00:00,2
3421,24840,30629,13218,5,2016-05-26 00:00:00,2
3422,12498,23012,13208,9,2016-05-26 00:00:00,2
3423,22798,12852,13214,9,2016-05-26 00:00:00,1
3424,30470,31782,13214,9,2016-05-26 00:00:00,2
3425,12938,7612,13215,5,2016-05-26 00:00:00,2
3426,3849,22227,13215,5,2016-05-26 00:00:00,2
3427,8354,23998,13215,5,2016-05-26 00:00:00,2
3428,27531,21177,13204,9,2016-05-27 00:00:00,1
3429,33439,17741,13204,9,2016-05-27 00:00:00,1
3430,12226,19942,13204,9,2016-05-27 00:00:00,2
3431,13267,17123,13204,9,2016-05-27 00:00:00,1
3432,38278,39942,12814,5,2016-05-27 00:00:00,2
3433,4025,13944,13206,10,2016-05-27 00:00:00,2
3434,17903,10363,13206,10,2016-05-27 00:00:00,2
3435,641,43950,13210,9,2016-05-27 00:00:00,2
3436,11224,14739,13210,9,2016-05-27 00:00:00,2
3437,17005,12767,13212,9,2016-05-27 00:00:00,2
3438,26926,8662,13212,9,2016-05-27 00:00:00,2
3439,14892,13966,13212,9,2016-05-27 00:00:00,2
3440,15021,18089,13212,9,2016-05-27 00:00:00,2
3441,24647,24397,13219,9,2016-05-27 00:00:00,2
3442,22056,18225,13219,9,2016-05-27 00:00:00,2
3443,26627,14977,13219,9,2016-05-27 00:00:00,2
3444,5150,49881,12814,5,2016-05-27 00:00:00,2
3445,11704,8721,12814,6,2016-05-27 00:00:00,2
3446,5083,4236,12990,9,2016-05-27 00:00:00,1
3447,17964,27084,13207,10,2016-05-27 00:00:00,2
3448,12229,25368,13207,10,2016-05-27 00:00:00,1
3449,10990,27358,13210,9,2016-05-27 00:00:00,2
3450,21623,14884,13210,9,2016-05-27 00:00:00,2
3451,26473,13617,13211,9,2016-05-27 00:00:00,1
3452,3685,29257,13216,9,2016-05-27 00:00:00,2
3453,18612,28860,13216,9,2016-05-27 00:00:00,2
3454,26236,26706,13219,9,2016-05-27 00:00:00,2
3455,10500,22704,13220,10,2016-05-27 00:00:00,2
3456,22774,7348,13220,10,2016-05-27 00:00:00,1
3457,6340,39868,12814,5,2016-05-27 00:00:00,2
3458,13511,34447,12814,5,2016-05-27 00:00:00,2
3459,6691,17474,12814,6,2016-05-27 00:00:00,1
3460,1075,655,12814,6,2016-05-27 00:00:00,2
3461,10231,18648,12990,9,2016-05-27 00:00:00,2
3462,11181,19584,13205,5,2016-05-27 00:00:00,1
3463,11981,24849,13205,5,2016-05-27 00:00:00,2
3464,13800,18748,13205,5,2016-05-27 00:00:00,2
3465,20819,8787,13205,5,2016-05-27 00:00:00,2
3466,10971,23075,13205,5,2016-05-27 00:00:00,1
3467,1687,40383,13211,9,2016-05-27 00:00:00,2
3468,9243,23348,13211,9,2016-05-27 00:00:00,2
3469,11020,30931,13213,10,2016-05-27 00:00:00,2
3470,17749,19871,13213,10,2016-05-27 00:00:00,1
3471,25332,50653,12814,5,2016-05-27 00:00:00,2
3472,8806,672,12814,6,2016-05-27 00:00:00,2
3473,674,22434,12814,6,2016-05-27 00:00:00,2
3474,5837,918,12814,6,2016-05-27 00:00:00,2
3475,16433,26221,12990,9,2016-05-27 00:00:00,1
3476,1035,677,12814,6,2016-05-27 00:00:00,1
3477,13987,21397,13209,9,2016-05-27 00:00:00,1
3478,22189,10051,13209,9,2016-05-27 00:00:00,1
3479,5993,10492,13209,9,2016-05-27 00:00:00,2
3480,21548,34103,13209,9,2016-05-27 00:00:00,2
3481,7555,4344,13216,9,2016-05-27 00:00:00,2
3482,1798,30353,13216,9,2016-05-27 00:00:00,2
3483,7295,4010,12814,6,2016-05-27 00:00:00,1
3484,1092,7043,12814,6,2016-05-27 00:00:00,2
3485,12594,838,12990,9,2016-05-27 00:00:00,1
3486,38383,21017,12990,4,2016-05-25 00:00:00,1
3487,19084,38383,12990,9,2016-05-26 00:00:00,1
3488,18483,9229,13205,5,2016-05-27 00:00:00,1
3489,12195,22798,13214,10,2016-05-27 00:00:00,2
3490,30470,17358,13214,10,2016-05-27 00:00:00,2
3491,8440,18771,13218,9,2016-05-27 00:00:00,1
3492,29665,4453,13218,9,2016-05-27 00:00:00,1
3493,17018,20285,13218,9,2016-05-27 00:00:00,1
3494,24840,8706,13218,9,2016-05-27 00:00:00,2
3495,24841,18720,13208,10,2016-05-27 00:00:00,1
3496,7732,12498,13208,10,2016-05-27 00:00:00,1
3497,11388,14889,13215,9,2016-05-27 00:00:00,2
3498,12938,3849,13215,9,2016-05-27 00:00:00,1
3499,11309,8354,13215,9,2016-05-27 00:00:00,2
3500,13231,9543,13215,9,2016-05-27 00:00:00,2
3501,10320,32723,13217,9,2016-05-27 00:00:00,2
3502,31358,13101,13217,9,2016-05-27 00:00:00,2
3503,21499,23146,13217,9,2016-05-27 00:00:00,2
3504,14588,28932,13217,9,2016-05-27 00:00:00,2
3505,17005,26926,13212,10,2016-05-28 00:00:00,2
3506,15021,14892,13212,10,2016-05-28 00:00:00,2
3507,27531,33439,13204,10,2016-05-28 00:00:00,2
3508,13267,12226,13204,10,2016-05-28 00:00:00,2
3509,17903,4025,13206,12,2016-05-28 00:00:00,1
3510,41095,38137,12814,5,2016-05-28 00:00:00,2
3511,13445,20819,13205,9,2016-05-28 00:00:00,2
3512,22056,24647,13219,10,2016-05-28 00:00:00,2
3513,26236,26627,13219,10,2016-05-28 00:00:00,2
3514,49890,27607,12814,5,2016-05-28 00:00:00,2
3515,20650,24008,12814,6,2016-05-28 00:00:00,2
3516,18483,11181,13205,9,2016-05-28 00:00:00,2
3517,25451,10971,13205,9,2016-05-28 00:00:00,1
3518,12229,17964,13207,12,2016-05-28 00:00:00,2
3519,22189,13987,13209,10,2016-05-28 00:00:00,1
3520,26473,1687,13211,10,2016-05-28 00:00:00,1
3521,11020,17749,13213,12,2016-05-28 00:00:00,2
3522,3685,7555,13216,10,2016-05-28 00:00:00,2
3523,10320,31358,13217,10,2016-05-28 00:00:00,2
3524,14588,21499,13217,10,2016-05-28 00:00:00,1
3525,12594,10231,12990,10,2016-05-28 00:00:00,1
3526,11981,13800,13205,9,2016-05-28 00:00:00,2
3527,7732,24841,13208,12,2016-05-28 00:00:00,2
3528,5993,21548,13209,10,2016-05-28 00:00:00,1
3529,11224,641,13210,10,2016-05-28 00:00:00,1
3530,21623,10990,13210,10,2016-05-28 00:00:00,2
3531,18612,1798,13216,10,2016-05-28 00:00:00,1
3532,10500,22774,13220,12,2016-05-28 00:00:00,2
3533,673,468,12814,6,2016-05-28 00:00:00,2
3534,5083,16433,12990,10,2016-05-28 00:00:00,2
3535,30470,12195,13214,12,2016-05-28 00:00:00,1
3536,28063,36588,12814,5,2016-05-28 00:00:00,1
3537,1837,25165,12814,6,2016-05-28 00:00:00,2
3538,831,3577,12814,6,2016-05-28 00:00:00,2
3539,6848,3985,12814,6,2016-05-28 00:00:00,1
3540,5992,10995,12814,6,2016-05-28 00:00:00,2
3541,11226,4045,12814,6,2016-05-28 00:00:00,2
3542,18483,11981,13205,10,2016-05-28 00:00:00,1
3543,25451,13445,13205,10,2016-05-28 00:00:00,1
3544,29665,8440,13218,10,2016-05-28 00:00:00,2
3545,24840,17018,13218,10,2016-05-28 00:00:00,2
3546,11388,12938,13215,10,2016-05-28 00:00:00,1
3547,13231,11309,13215,10,2016-05-28 00:00:00,1
3548,27531,13267,13204,12,2016-05-29 00:00:00,1
3549,12594,5083,12990,12,2016-05-29 00:00:00,1
3550,17005,15021,13212,12,2016-05-29 00:00:00,2
3551,30419,31782,12815,4,2016-05-29 00:00:00,2
3552,41747,37003,12815,4,2016-05-29 00:00:00,1
3553,34605,31455,12815,4,2016-05-29 00:00:00,1
3554,27482,11948,12991,1,2016-05-29 00:00:00,2
3555,18076,10505,12991,1,2016-05-29 00:00:00,1
3556,1823,7895,12991,1,2016-05-29 00:00:00,2
3557,10411,36397,12991,1,2016-05-29 00:00:00,2
3558,13674,42971,12991,1,2016-05-29 00:00:00,2
3559,20750,24179,12991,1,2016-05-29 00:00:00,2
3560,12871,11438,12992,1,2016-05-29 00:00:00,2
3561,26922,26421,12992,1,2016-05-29 00:00:00,2
3562,19584,8722,12992,1,2016-05-29 00:00:00,2
3563,5904,4008,12992,1,2016-05-29 00:00:00,1
3564,10404,11816,12992,1,2016-05-29 00:00:00,1
3565,31392,736,12992,1,2016-05-29 00:00:00,2
3566,11310,12430,12992,1,2016-05-29 00:00:00,1
3567,23075,48642,12992,1,2016-05-29 00:00:00,2
3568,24877,6150,12993,1,2016-05-29 00:00:00,2
3569,18483,25451,13205,12,2016-05-29 00:00:00,2
3570,11224,21623,13210,12,2016-05-29 00:00:00,2
3571,9243,26473,13211,12,2016-05-29 00:00:00,2
3572,14588,10320,13217,12,2016-05-29 00:00:00,1
3573,24840,29665,13218,12,2016-05-29 00:00:00,2
3574,26236,22056,13219,12,2016-05-29 00:00:00,2
3575,38135,49890,12814,6,2016-05-29 00:00:00,1
3576,6691,11704,12814,7,2016-05-29 00:00:00,1
3577,34861,34844,12815,4,2016-05-29 00:00:00,1
3578,29673,35321,12815,4,2016-05-29 00:00:00,2
3579,39306,35323,12815,4,2016-05-29 00:00:00,1
3580,18748,17928,12991,1,2016-05-29 00:00:00,1
3581,20653,29715,12991,1,2016-05-29 00:00:00,2
3582,7801,9907,12991,1,2016-05-29 00:00:00,2
3583,23348,30801,12991,1,2016-05-29 00:00:00,2
3584,23142,25000,12991,1,2016-05-29 00:00:00,2
3585,1687,29716,12991,1,2016-05-29 00:00:00,2
3586,22429,10844,12992,1,2016-05-29 00:00:00,1
3587,20465,25533,12992,1,2016-05-29 00:00:00,2
3588,29959,19474,12992,1,2016-05-29 00:00:00,1
3589,28895,13796,12992,1,2016-05-29 00:00:00,1
3590,28171,12202,12993,1,2016-05-29 00:00:00,2
3591,29183,21560,12993,1,2016-05-29 00:00:00,2
3592,8158,31201,12993,1,2016-05-29 00:00:00,2
3593,22189,5993,13209,12,2016-05-29 00:00:00,2
3594,28063,49942,12814,6,2016-05-29 00:00:00,1
3595,1092,7295,12814,7,2016-05-29 00:00:00,2
3596,33614,36519,12815,4,2016-05-29 00:00:00,1
3597,30978,29657,12815,4,2016-05-29 00:00:00,1
3598,31859,46776,12815,4,2016-05-29 00:00:00,1
3599,28742,36617,12815,4,2016-05-29 00:00:00,2
3600,20694,32817,12991,1,2016-05-29 00:00:00,2
3601,11489,26845,12991,1,2016-05-29 00:00:00,2
3602,7818,27482,12991,2,2016-05-29 00:00:00,2
3603,1823,18076,12991,2,2016-05-29 00:00:00,2
3604,10411,18748,12991,2,2016-05-29 00:00:00,2
3605,23142,20750,12991,2,2016-05-29 00:00:00,2
3606,13269,24646,12992,1,2016-05-29 00:00:00,2
3607,10011,7245,12992,1,2016-05-29 00:00:00,2
3608,882,21070,12992,1,2016-05-29 00:00:00,2
3609,26965,48442,12992,1,2016-05-29 00:00:00,2
3610,11310,23075,12992,2,2016-05-29 00:00:00,1
3611,20846,22600,12993,1,2016-05-29 00:00:00,2
3612,6228,970,12993,2,2016-05-29 00:00:00,2
3613,7889,11492,12993,2,2016-05-29 00:00:00,2
3614,20653,7801,12991,2,2016-05-29 00:00:00,1
3615,13674,23348,12991,2,2016-05-29 00:00:00,2
3616,20694,6254,12991,2,2016-05-29 00:00:00,1
3617,12871,26922,12992,2,2016-05-29 00:00:00,2
3618,29959,28895,12992,2,2016-05-29 00:00:00,1
3619,5904,19584,12992,2,2016-05-29 00:00:00,1
3620,31392,10404,12992,2,2016-05-29 00:00:00,1
3621,7462,28171,12993,2,2016-05-29 00:00:00,2
3622,11521,29183,12993,2,2016-05-29 00:00:00,2
3623,7317,14965,12993,2,2016-05-29 00:00:00,2
3624,3685,18612,13216,12,2016-05-29 00:00:00,2
3625,674,8806,12814,7,2016-05-29 00:00:00,1
3626,1075,5837,12814,7,2016-05-29 00:00:00,2
3627,34337,50137,12815,4,2016-05-29 00:00:00,2
3628,44555,46717,12815,4,2016-05-29 00:00:00,1
3629,34233,40605,12815,4,2016-05-29 00:00:00,1
3630,11489,1687,12991,2,2016-05-29 00:00:00,1
3631,22429,882,12992,2,2016-05-29 00:00:00,1
3632,26965,20465,12992,2,2016-05-29 00:00:00,2
3633,12896,8158,12993,2,2016-05-29 00:00:00,2
3634,20846,14891,12993,2,2016-05-29 00:00:00,1
3635,36767,48871,12815,4,2016-05-29 00:00:00,1
3636,33648,38275,12815,4,2016-05-29 00:00:00,2
3637,39310,28992,12815,4,2016-05-29 00:00:00,1
3638,40434,46722,12815,4,2016-05-29 00:00:00,2
3639,37577,38936,12815,4,2016-05-29 00:00:00,1
3640,24877,3316,12993,2,2016-05-29 00:00:00,1
3641,11388,13231,13215,12,2016-05-29 00:00:00,1
3642,17123,29922,13221,4,2016-05-30 00:00:00,2
3643,34537,19942,13221,4,2016-05-30 00:00:00,1
3644,10411,20653,12991,3,2016-05-30 00:00:00,2
3645,9043,9839,12991,4,2016-05-30 00:00:00,2
3646,25294,20168,13221,4,2016-05-30 00:00:00,1
3647,28075,23973,13221,4,2016-05-30 00:00:00,1
3648,17830,32203,13221,4,2016-05-30 00:00:00,2
3649,7818,1823,12991,3,2016-05-30 00:00:00,2
3650,13674,23142,12991,3,2016-05-30 00:00:00,2
3651,20694,11489,12991,3,2016-05-30 00:00:00,1
3652,7757,6431,12991,4,2016-05-30 00:00:00,2
3653,13269,10011,12992,2,2016-05-30 00:00:00,2
3654,6228,24877,12993,3,2016-05-30 00:00:00,2
3655,7889,7462,12993,3,2016-05-30 00:00:00,2
3656,7317,20846,12993,3,2016-05-30 00:00:00,2
3657,3054,11881,12991,4,2016-05-30 00:00:00,1
3658,12896,11521,12993,3,2016-05-30 00:00:00,1
3659,23238,25926,13227,4,2016-05-30 00:00:00,2
3660,28812,17747,13227,4,2016-05-30 00:00:00,1
3661,25795,1264,12991,4,2016-05-30 00:00:00,1
3662,25543,20104,12991,4,2016-05-30 00:00:00,2
3663,13269,22429,12992,3,2016-05-30 00:00:00,2
3664,12871,26965,12992,3,2016-05-30 00:00:00,2
3665,5904,29959,12992,3,2016-05-30 00:00:00,1
3666,31392,11310,12992,3,2016-05-30 00:00:00,2
3667,17009,34548,13223,4,2016-05-30 00:00:00,2
3668,22428,38274,13223,4,2016-05-30 00:00:00,2
3669,13637,31663,13223,4,2016-05-30 00:00:00,2
3670,17264,30565,13223,4,2016-05-30 00:00:00,2
3671,9887,11005,13228,4,2016-05-30 00:00:00,2
3672,24009,13626,13228,4,2016-05-30 00:00:00,1
3673,14465,18380,13228,4,2016-05-30 00:00:00,2
3674,17357,12535,13228,4,2016-05-30 00:00:00,1
3675,19879,24255,13230,4,2016-05-30 00:00:00,1
3676,9833,30856,12991,4,2016-05-31 00:00:00,2
3677,50271,44820,12991,4,2016-05-31 00:00:00,2
3678,728,34539,12991,4,2016-05-31 00:00:00,2
3679,7818,11701,12991,4,2016-05-31 00:00:00,2
3680,14982,6081,12991,4,2016-05-31 00:00:00,1
3681,26218,10411,12991,4,2016-05-31 00:00:00,2
3682,10415,27357,12992,4,2016-05-31 00:00:00,2
3683,1936,21506,12992,4,2016-05-31 00:00:00,2
3684,1747,8721,12992,4,2016-05-31 00:00:00,1
3685,10828,7970,12992,4,2016-05-31 00:00:00,2
3686,14814,5129,12992,4,2016-05-31 00:00:00,1
3687,19962,3316,12993,4,2016-05-31 00:00:00,1
3688,762,20099,12993,4,2016-05-31 00:00:00,2
3689,9584,9305,12993,4,2016-05-31 00:00:00,1
3690,22437,11815,13231,4,2016-05-31 00:00:00,2
3691,28932,20102,13231,4,2016-05-31 00:00:00,2
3692,11358,24706,13231,4,2016-05-31 00:00:00,2
3693,10203,29960,13231,4,2016-05-31 00:00:00,2
3694,25332,41095,12814,6,2016-05-31 00:00:00,2
3695,35036,32729,12815,4,2016-05-31 00:00:00,1
3696,36263,28774,12815,4,2016-05-31 00:00:00,2
3697,41964,46752,12815,4,2016-05-31 00:00:00,1
3698,13674,23299,12991,4,2016-05-31 00:00:00,2
3699,18017,20653,12991,4,2016-05-31 00:00:00,2
3700,12594,13447,12991,4,2016-05-31 00:00:00,1
3701,13957,13269,12992,4,2016-05-31 00:00:00,1
3702,616,23816,12992,4,2016-05-31 00:00:00,2
3703,3996,4454,12992,4,2016-05-31 00:00:00,2
3704,14609,9840,12992,4,2016-05-31 00:00:00,1
3705,20648,22429,12992,4,2016-05-31 00:00:00,2
3706,9488,18016,12993,4,2016-05-31 00:00:00,2
3707,34493,22844,12993,4,2016-05-31 00:00:00,1
3708,11517,4149,12993,4,2016-05-31 00:00:00,1
3709,12896,5058,12993,4,2016-05-31 00:00:00,1
3710,36063,46720,12815,4,2016-05-31 00:00:00,1
3711,22439,20694,12991,4,2016-05-31 00:00:00,2
3712,10202,10231,12991,4,2016-05-31 00:00:00,1
3713,4146,23142,12991,4,2016-05-31 00:00:00,2
3714,6002,838,12992,4,2016-05-31 00:00:00,1
3715,14177,13765,12992,4,2016-05-31 00:00:00,2
3716,7345,23640,12992,4,2016-05-31 00:00:00,2
3717,13048,12871,12992,4,2016-05-31 00:00:00,2
3718,6962,5904,12992,4,2016-05-31 00:00:00,2
3719,7889,8396,12993,4,2016-05-31 00:00:00,1
3720,1266,6228,12993,4,2016-05-31 00:00:00,1
3721,20979,48643,13232,4,2016-05-31 00:00:00,2
3722,22800,29903,13232,4,2016-05-31 00:00:00,2
3723,36470,32996,13232,4,2016-05-31 00:00:00,2
3724,34789,14536,13232,4,2016-05-31 00:00:00,1
3725,17358,14329,13232,4,2016-05-31 00:00:00,2
3726,29967,30847,13232,4,2016-05-31 00:00:00,2
3727,9109,31200,13232,4,2016-05-31 00:00:00,2
3728,50925,36422,12991,4,2016-05-31 00:00:00,2
3729,23235,52003,12993,4,2016-05-31 00:00:00,1
3730,33439,34848,13221,4,2016-05-31 00:00:00,2
3731,14510,34489,13221,4,2016-05-31 00:00:00,2
3732,13069,30119,13221,4,2016-05-31 00:00:00,2
3733,26009,28763,13221,4,2016-05-31 00:00:00,2
3734,17741,35539,13221,4,2016-05-31 00:00:00,2
3735,23815,17831,13221,4,2016-05-31 00:00:00,2
3736,27531,21762,13221,4,2016-05-31 00:00:00,2
3737,13073,24227,13221,4,2016-05-31 00:00:00,2
3738,36278,29463,13221,4,2016-05-31 00:00:00,2
3739,28073,50633,13222,4,2016-05-31 00:00:00,2
3740,29943,28302,13222,4,2016-05-31 00:00:00,1
3741,11797,12767,13222,4,2016-05-31 00:00:00,1
3742,11742,14892,13222,4,2016-05-31 00:00:00,2
3743,17005,30748,13222,4,2016-05-31 00:00:00,2
3744,18089,25172,13222,4,2016-05-31 00:00:00,2
3745,26926,29151,13222,4,2016-05-31 00:00:00,2
3746,12226,27116,13222,4,2016-05-31 00:00:00,2
3747,8308,32723,13222,4,2016-05-31 00:00:00,2
3748,4019,32621,13222,4,2016-05-31 00:00:00,2
3749,23331,13966,13222,4,2016-05-31 00:00:00,2
3750,15021,22430,13222,4,2016-05-31 00:00:00,2
3751,34538,8812,13222,4,2016-05-31 00:00:00,2
3752,9997,26143,13222,4,2016-05-31 00:00:00,2
3753,8662,13940,13222,4,2016-05-31 00:00:00,2
3754,16996,1125,13222,4,2016-05-31 00:00:00,2
3755,4025,2034,13223,4,2016-05-31 00:00:00,2
3756,28295,13944,13223,4,2016-05-31 00:00:00,1
3757,18422,21973,13223,4,2016-05-31 00:00:00,1
3758,18189,21105,13223,4,2016-05-31 00:00:00,2
3759,14410,11928,13223,4,2016-05-31 00:00:00,1
3760,9493,42737,13223,4,2016-05-31 00:00:00,2
3761,18250,19755,13223,4,2016-05-31 00:00:00,2
3762,22979,30395,13223,4,2016-05-31 00:00:00,2
3763,10363,23313,13223,4,2016-05-31 00:00:00,2
3764,25160,28773,13223,4,2016-05-31 00:00:00,2
3765,17903,21949,13223,4,2016-05-31 00:00:00,2
3766,22428,13637,13223,5,2016-05-31 00:00:00,1
3767,14427,23753,13226,4,2016-05-31 00:00:00,2
3768,12544,18665,13226,4,2016-05-31 00:00:00,2
3769,26826,14534,13226,4,2016-05-31 00:00:00,2
3770,34103,31600,13226,4,2016-05-31 00:00:00,2
3771,14861,24297,13227,4,2016-05-31 00:00:00,2
3772,30931,25863,13227,4,2016-05-31 00:00:00,2
3773,23240,20764,13227,4,2016-05-31 00:00:00,2
3774,19871,29050,13227,4,2016-05-31 00:00:00,2
3775,14616,23315,13227,4,2016-05-31 00:00:00,1
3776,29047,25927,13227,4,2016-05-31 00:00:00,1
3777,25861,29353,13227,4,2016-05-31 00:00:00,2
3778,30537,30607,13227,4,2016-05-31 00:00:00,1
3779,17004,17749,13227,4,2016-05-31 00:00:00,2
3780,24721,30971,13228,4,2016-05-31 00:00:00,2
3781,12195,10075,13228,4,2016-05-31 00:00:00,2
3782,22906,18122,13228,4,2016-05-31 00:00:00,2
3783,26890,33276,13228,4,2016-05-31 00:00:00,2
3784,13398,20100,13228,4,2016-05-31 00:00:00,2
3785,20285,31698,13228,4,2016-05-31 00:00:00,2
3786,26061,26832,13228,4,2016-05-31 00:00:00,2
3787,11981,1886,13228,4,2016-05-31 00:00:00,2
3788,30692,36670,13228,4,2016-05-31 00:00:00,2
3789,10713,30809,13229,4,2016-05-31 00:00:00,1
3790,11575,24240,13229,4,2016-05-31 00:00:00,2
3791,3754,30839,13230,4,2016-05-31 00:00:00,2
3792,36118,21822,13230,4,2016-05-31 00:00:00,2
3793,14561,42681,13230,4,2016-05-31 00:00:00,1
3794,38463,37881,12815,4,2016-05-31 00:00:00,2
3795,17123,25294,13221,5,2016-05-31 00:00:00,2
